time,symbol,side,price,shares,amount,fee,tax,note
2026-05-01 19:20:18,002594,BUY,15.8079,100,1580.79,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,601012,SELL,8.785605,200,1757.121,5.0,0.8785605000000001,strategy_rebalance
2026-05-01 19:20:18,002594,SELL,15.082455000000001,2500,37706.137500000004,11.31184125,18.853068750000002,strategy_rebalance
2026-05-01 19:20:18,601088,BUY,11.375684999999999,3700,42090.034499999994,12.627010349999997,0.0,strategy_rebalance
2026-05-01 19:20:18,601012,SELL,8.885555000000002,4900,43539.21950000001,13.06176585,21.769609750000004,take_profit 36.03%
2026-05-01 19:20:18,600030,SELL,14.662665,400,5865.066,5.0,2.932533,strategy_rebalance
2026-05-01 19:20:18,601088,SELL,11.63418,3700,43046.466,12.9139398,21.523233,strategy_rebalance
2026-05-01 19:20:18,601012,BUY,8.894445,4100,36467.2245,10.940167349999998,0.0,strategy_rebalance
2026-05-01 19:20:18,000858,BUY,28.984484999999996,1200,34781.382,10.434414599999998,0.0,strategy_rebalance
2026-05-01 19:20:18,600887,BUY,19.34967,1900,36764.373,11.0293119,0.0,strategy_rebalance
2026-05-01 19:20:18,600887,SELL,19.420285,1900,36898.5415,11.06956245,18.44927075,strategy_rebalance
2026-05-01 19:20:18,601012,BUY,9.014505,200,1802.9009999999998,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,601088,BUY,11.96598,3200,38291.136,11.487340799999998,0.0,strategy_rebalance
2026-05-01 19:20:16,000858,SELL,39.770105,1200,47724.126000000004,14.3172378,23.862063000000003,take_profit 37.28%
2026-05-01 19:20:16,601088,SELL,11.744125,3200,37581.200000000004,11.27436,18.7906,strategy_rebalance
2026-05-01 19:20:16,000858,BUY,40.14006,1000,40140.06,12.042017999999999,0.0,strategy_rebalance
2026-05-01 19:20:16,300750,BUY,25.002494999999996,1600,40003.99199999999,12.001197599999996,0.0,strategy_rebalance
2026-05-01 19:20:16,600030,SELL,18.23088,100,1823.088,5.0,0.911544,strategy_rebalance
2026-05-01 19:20:16,600519,SELL,479.99988,100,47999.988000000005,14.399996400000001,23.999994000000004,strategy_rebalance
