date,cash,market_value,equity,positions
2020-01-13,98388.04763885055,297664.0,396052.0476388505,4
2020-01-14,21812.031768900546,375010.9905,396823.02226890053,5
2020-01-15,21812.031768900546,373392.0,395204.0317689006,5
2020-01-16,21812.031768900546,371223.0,393035.0317689006,5
2020-01-17,21812.031768900546,370374.0,392186.0317689006,5
2020-01-20,21812.031768900546,382251.0,404063.0317689006,5
2020-01-21,19979.43451410059,377659.257,397638.6915141006,5
2020-01-22,19979.43451410059,395586.0,415565.4345141006,5
2020-01-23,19979.43451410059,378982.0,398961.4345141006,5
2020-02-03,83832.3432885006,297005.0,380837.3432885006,4
2020-02-04,189112.3433553006,218439.0,407551.3433553006,3
2020-02-05,27715.756906150593,379689.41649999993,407405.17340615054,5
2020-02-06,27715.756906150593,385543.0,413258.7569061506,5
2020-02-07,27715.756906150593,378673.0,406388.7569061506,5
2020-02-10,27715.756906150593,386373.0,414088.7569061506,5
2020-02-11,27715.756906150593,384232.0,411947.7569061506,5
2020-02-12,28797.914138400592,387567.004,416364.9181384006,5
2020-02-13,28797.914138400592,378573.0,407370.9141384006,5
2020-02-14,28797.914138400592,372897.0,401694.9141384006,5
2020-02-17,28797.914138400592,383534.0,412331.9141384006,5
2020-02-18,28797.914138400592,384957.0,413754.9141384006,5
2020-02-19,19354.54298305062,393370.729,412725.2719830506,5
2020-02-20,19354.54298305062,413572.0,432926.54298305063,5
2020-02-21,19354.54298305062,417294.0,436648.54298305063,5
2020-02-24,19354.54298305062,413659.0,433013.54298305063,5
2020-02-25,19354.54298305062,421065.0,440419.54298305063,5
2020-02-26,22338.66088180062,399646.1725,421984.8333818006,5
2020-02-27,22338.66088180062,396680.0,419018.66088180064,5
2020-02-28,87845.41751860062,309242.0,397087.4175186006,4
2020-03-02,87845.41751860062,316898.0,404743.4175186006,4
2020-03-03,87845.41751860062,315978.0,403823.4175186006,4
2020-03-04,20940.0194877506,376331.20200000005,397271.22148775065,5
2020-03-05,20940.0194877506,379287.0,400227.0194877506,5
2020-03-06,20940.0194877506,374612.0,395552.0194877506,5
2020-03-09,20940.0194877506,348249.0,369189.0194877506,5
2020-03-10,20940.0194877506,359853.0,380793.0194877506,5
2020-03-11,23772.891826400606,350852.422,374625.3138264006,5
2020-03-12,23772.891826400606,340091.0,363863.8918264006,5
2020-03-13,23772.891826400606,335187.0,358959.8918264006,5
2020-03-16,78218.0428328006,256986.0,335204.0428328006,4
2020-03-17,141627.5286296006,190897.0,332524.5286296006,3
2020-03-18,44179.69365315061,285319.5885,329499.28215315065,4
2020-03-19,44179.69365315061,282021.0,326200.6936531506,4
2020-03-20,44179.69365315061,287291.0,331470.6936531506,4
2020-03-23,170699.0551267506,137506.0,308205.0551267506,2
2020-03-24,170699.0551267506,141025.0,311724.0551267506,2
2020-03-25,249592.9159850506,66847.407,316440.3229850506,1
2020-03-26,249592.9159850506,67815.0,317407.9159850506,1
2020-03-27,249592.9159850506,68277.0,317869.9159850506,1
2020-03-30,249592.9159850506,68134.0,317726.9159850506,1
2020-03-31,249592.9159850506,69146.0,318738.9159850506,1
2020-04-01,112203.07139305063,204943.64,317146.7113930506,3
2020-04-02,112203.07139305063,205491.0,317694.0713930506,3
2020-04-03,112203.07139305063,205461.0,317664.0713930506,3
2020-04-07,112203.07139305063,210203.0,322406.0713930506,3
2020-04-08,112203.07139305063,207823.0,320026.0713930506,3
2020-04-09,11159.731610850627,311170.864,322330.5956108506,5
2020-04-10,11159.731610850627,306152.0,317311.7316108506,5
2020-04-13,11159.731610850627,303838.0,314997.7316108506,5
2020-04-14,11159.731610850627,320105.0,331264.7316108506,5
2020-04-15,11159.731610850627,322032.0,333191.7316108506,5
2020-04-16,72433.93258535065,263574.8935,336008.82608535065,4
2020-04-17,72433.93258535065,262779.0,335212.93258535065,4
2020-04-20,72433.93258535065,261315.0,333748.93258535065,4
2020-04-21,72433.93258535065,257338.0,329771.93258535065,4
2020-04-22,72433.93258535065,258644.0,331077.93258535065,4
2020-04-23,81227.52186590066,248154.6275,329382.14936590067,4
2020-04-24,81227.52186590066,250206.0,331433.52186590066,4
2020-04-27,81227.52186590066,247328.0,328555.52186590066,4
2020-04-28,81227.52186590066,255466.0,336693.52186590066,4
2020-04-29,81227.52186590066,251493.0,332720.52186590066,4
2020-04-30,88101.94591350065,248150.82349999997,336252.7694135006,4
2020-05-06,88101.94591350065,249891.0,337992.9459135006,4
2020-05-07,88101.94591350065,250679.0,338780.9459135006,4
2020-05-08,88101.94591350065,252235.0,340336.9459135006,4
2020-05-11,88101.94591350065,246135.0,334236.9459135006,4
2020-05-12,88101.94591350065,251311.0,339412.9459135006,4
2020-05-13,88101.94591350065,254895.0,342996.9459135006,4
2020-05-14,88101.94591350065,249456.0,337557.9459135006,4
2020-05-15,88101.94591350065,254433.0,342534.9459135006,4
2020-05-18,88101.94591350065,253680.0,341781.9459135006,4
2020-05-19,91118.29784055066,254852.1365,345970.4343405507,4
2020-05-20,159482.33632175066,188040.0,347522.33632175066,3
2020-05-21,159482.33632175066,188652.0,348134.33632175066,3
2020-05-22,159482.33632175066,182700.0,342182.33632175066,3
2020-05-25,159482.33632175066,183219.0,342701.33632175066,3
2020-05-26,96959.47384580065,249398.1225,346357.5963458007,4
2020-05-27,96959.47384580065,247729.0,344688.4738458006,4
2020-05-28,96959.47384580065,243791.0,340750.4738458006,4
2020-05-29,96959.47384580065,246908.0,343867.4738458006,4
2020-06-01,96959.47384580065,257423.0,354382.4738458006,4
2020-06-02,91150.38118350066,260624.572,351774.9531835007,4
2020-06-03,91150.38118350066,262768.0,353918.38118350063,4
2020-06-04,91150.38118350066,264209.0,355359.38118350063,4
2020-06-05,91150.38118350066,268651.0,359801.38118350063,4
2020-06-08,91150.38118350066,266415.0,357565.38118350063,4
2020-06-09,84279.99533160067,278425.672,362705.6673316007,5
2020-06-10,84279.99533160067,283048.0,367327.99533160066,5
2020-06-11,84279.99533160067,288163.0,372442.99533160066,5
2020-06-12,84279.99533160067,284411.0,368690.99533160066,5
2020-06-15,84279.99533160067,280765.0,365044.99533160066,5
2020-06-16,91440.82412485067,279732.0,371172.8241248507,4
2020-06-17,91440.82412485067,278440.0,369880.8241248507,4
2020-06-18,91440.82412485067,288034.0,379474.8241248507,4
2020-06-19,91440.82412485067,295699.0,387139.8241248507,4
2020-06-22,91440.82412485067,299160.0,390600.8241248507,4
2020-06-23,26330.585725050667,375201.07200000004,401531.6577250507,5
2020-06-24,26330.585725050667,381781.0,408111.58572505065,5
2020-06-29,26330.585725050667,382990.0,409320.58572505065,5
2020-06-30,106258.57613785069,314000.0,420258.5761378507,4
2020-07-01,106258.57613785069,319242.0,425500.5761378507,4
2020-07-02,116834.77799000072,309149.76,425984.53799000074,4
2020-07-03,116834.77799000072,309509.0,426343.77799000073,4
2020-07-06,116834.77799000072,326231.0,443065.77799000073,4
2020-07-07,213574.89093640074,246432.0,460006.89093640074,3
2020-07-08,213574.89093640074,252627.0,466201.89093640074,3
2020-07-09,46597.17196895073,420862.1245,467459.2964689507,5
2020-07-10,46597.17196895073,425805.0,472402.1719689507,5
2020-07-13,46597.17196895073,458267.0,504864.1719689507,5
2020-07-14,140503.97188055073,360674.0,501177.97188055073,4
2020-07-15,140503.97188055073,351910.0,492413.97188055073,4
2020-07-16,49430.707904250725,413115.7385,462546.4464042507,5
2020-07-17,49430.707904250725,415026.0,464456.7079042507,5
2020-07-20,49430.707904250725,427734.0,477164.7079042507,5
2020-07-21,49430.707904250725,433460.0,482890.7079042507,5
2020-07-22,49430.707904250725,434984.0,484414.7079042507,5
2020-07-23,35295.443508100725,463199.7625,498495.20600810077,5
2020-07-24,35295.443508100725,435806.0,471101.4435081007,5
2020-07-27,35295.443508100725,439632.0,474927.4435081007,5
2020-07-28,35295.443508100725,455222.0,490517.4435081007,5
2020-07-29,35295.443508100725,463680.0,498975.4435081007,5
2020-07-30,34404.29012835072,471167.686,505571.9761283507,5
2020-07-31,34404.29012835072,478702.0,513106.2901283507,5
2020-08-03,34404.29012835072,483294.0,517698.2901283507,5
2020-08-04,34404.29012835072,476818.0,511222.2901283507,5
2020-08-05,34404.29012835072,478436.0,512840.2901283507,5
2020-08-06,28160.848224250745,477838.1725,505999.0207242507,5
2020-08-07,28160.848224250745,472876.0,501036.8482242507,5
2020-08-10,28160.848224250745,462661.0,490821.8482242507,5
2020-08-11,28160.848224250745,452700.0,480860.8482242507,5
2020-08-12,111092.92944025075,358521.0,469613.92944025074,4
2020-08-13,35370.0521606508,437036.319,472406.3711606508,6
2020-08-14,35370.0521606508,445387.0,480757.0521606508,6
2020-08-17,35370.0521606508,454707.0,490077.0521606508,6
2020-08-18,35370.0521606508,456009.0,491379.0521606508,6
2020-08-19,35370.0521606508,446273.0,481643.0521606508,6
2020-08-20,126256.4402286008,343751.24799999996,470007.6882286008,4
2020-08-21,126256.4402286008,344549.0,470805.4402286008,4
2020-08-24,126256.4402286008,356344.0,482600.4402286008,4
2020-08-25,126256.4402286008,356777.0,483033.4402286008,4
2020-08-26,126256.4402286008,353253.0,479509.4402286008,4
2020-08-27,124731.89451090082,356400.83499999996,481132.7295109008,4
2020-08-28,124731.89451090082,368618.0,493349.89451090083,4
2020-08-31,124731.89451090082,374883.0,499614.89451090083,4
2020-09-01,124731.89451090082,382691.0,507422.89451090083,4
2020-09-02,124731.89451090082,379364.0,504095.89451090083,4
2020-09-03,127938.68031465082,377073.775,505012.45531465084,4
2020-09-04,127938.68031465082,375086.0,503024.6803146508,4
2020-09-07,127938.68031465082,363386.0,491324.6803146508,4
2020-09-08,127938.68031465082,363100.0,491038.6803146508,4
2020-09-09,127938.68031465082,350942.0,478880.6803146508,4
2020-09-10,29186.765813050835,459631.62,488818.38581305085,5
2020-09-11,29186.765813050835,472065.0,501251.76581305085,5
2020-09-14,29186.765813050835,483806.0,512992.76581305085,5
2020-09-15,29186.765813050835,495901.0,525087.7658130508,5
2020-09-16,29186.765813050835,498107.0,527293.7658130508,5
2020-09-17,33273.51816525085,501791.30350000004,535064.8216652509,6
2020-09-18,33273.51816525085,496217.0,529490.5181652509,6
2020-09-21,33273.51816525085,487058.0,520331.51816525083,6
2020-09-22,33273.51816525085,482592.0,515865.51816525083,6
2020-09-23,33273.51816525085,493899.0,527172.5181652509,6
2020-09-24,43189.196114850856,463589.929,506779.1251148509,6
2020-09-25,43189.196114850856,463707.0,506896.19611485087,6
2020-09-28,43189.196114850856,472618.0,515807.19611485087,6
2020-09-29,43189.196114850856,477531.0,520720.19611485087,6
2020-09-30,43189.196114850856,484294.0,527483.1961148508,6
2020-10-09,36240.927669300916,511789.529,548030.4566693009,5
2020-10-12,36240.927669300916,530820.0,567060.9276693009,5
2020-10-13,36240.927669300916,533822.0,570062.9276693009,5
2020-10-14,36240.927669300916,529812.0,566052.9276693009,5
2020-10-15,36240.927669300916,528398.0,564638.9276693009,5
2020-10-16,39204.25879235091,516531.7845,555736.043292351,5
2020-10-19,137831.91549475095,411152.0,548983.915494751,4
2020-10-20,137831.91549475095,430437.0,568268.915494751,4
2020-10-21,137831.91549475095,423111.0,560942.915494751,4
2020-10-22,137831.91549475095,427279.0,565110.915494751,4
2020-10-23,31217.66908280096,523890.8585,555108.527582801,5
2020-10-26,31217.66908280096,526576.0,557793.669082801,5
2020-10-27,31217.66908280096,531408.0,562625.669082801,5
2020-10-28,31217.66908280096,552432.0,583649.669082801,5
2020-10-29,31217.66908280096,555515.0,586732.669082801,5
2020-10-30,26506.57742600099,562021.3255,588527.902926001,5
2020-11-02,145987.098480401,455949.0,601936.098480401,4
2020-11-03,145987.098480401,459386.0,605373.098480401,4
2020-11-04,145987.098480401,459123.0,605110.098480401,4
2020-11-05,145987.098480401,475346.0,621333.098480401,4
2020-11-06,22411.40076395098,595862.6975,618274.098263951,5
2020-11-09,22411.40076395098,608618.0,631029.400763951,5
2020-11-10,22411.40076395098,601869.0,624280.400763951,5
2020-11-11,123360.03719595101,474434.0,597794.037195951,4
2020-11-12,123360.03719595101,480526.0,603886.037195951,4
2020-11-13,15087.472168051012,582874.093,597961.565168051,5
2020-11-16,15087.472168051012,597840.0,612927.472168051,5
2020-11-17,15087.472168051012,589891.0,604978.472168051,5
2020-11-18,15087.472168051012,584667.0,599754.472168051,5
2020-11-19,15087.472168051012,580855.0,595942.472168051,5
2020-11-20,24902.084553551013,597842.685,622744.7695535511,5
2020-11-23,24902.084553551013,606390.0,631292.084553551,5
2020-11-24,24902.084553551013,604020.0,628922.084553551,5
2020-11-25,24902.084553551013,583190.0,608092.084553551,5
2020-11-26,24902.084553551013,576905.0,601807.084553551,5
2020-11-27,37478.274041701006,565165.252,602643.526041701,5
2020-11-30,37478.274041701006,565766.0,603244.274041701,5
2020-12-01,157876.60076370102,459878.0,617754.600763701,4
2020-12-02,157876.60076370102,457539.0,615415.600763701,4
2020-12-03,157876.60076370102,450865.0,608741.600763701,4
2020-12-04,56094.76646190103,550550.37,606645.136461901,5
2020-12-07,56094.76646190103,543956.0,600050.766461901,5
2020-12-08,56094.76646190103,543996.0,600090.766461901,5
2020-12-09,56094.76646190103,537086.0,593180.766461901,5
2020-12-10,56094.76646190103,531764.0,587858.766461901,5
2020-12-11,159973.49657025107,417980.84949999995,577954.346070251,4
2020-12-14,159973.49657025107,414999.0,574972.4965702511,4
2020-12-15,159973.49657025107,423737.0,583710.4965702511,4
2020-12-16,159973.49657025107,427211.0,587184.4965702511,4
2020-12-17,159973.49657025107,430245.0,590218.4965702511,4
2020-12-18,47981.308599451106,552235.992,600217.3005994511,5
2020-12-21,47981.308599451106,585722.0,633703.3085994511,5
2020-12-22,47981.308599451106,563156.0,611137.3085994511,5
2020-12-23,47981.308599451106,566794.0,614775.3085994511,5
2020-12-24,47981.308599451106,563874.0,611855.3085994511,5
2020-12-25,31109.805037101123,590767.4205,621877.2255371012,5
2020-12-28,31109.805037101123,590743.0,621852.8050371011,5
2020-12-29,31109.805037101123,573581.0,604690.8050371011,5
2020-12-30,31109.805037101123,599903.0,631012.8050371011,5
2020-12-31,170504.41206750114,472516.0,643020.4120675011,4
2021-01-04,38628.80841560116,635774.9879999999,674403.796415601,5
2021-01-05,38628.80841560116,656124.0,694752.8084156011,5
2021-01-06,38628.80841560116,662904.0,701532.8084156011,5
2021-01-07,38628.80841560116,698943.0,737571.8084156011,5
2021-01-08,38628.80841560116,698728.0,737356.8084156011,5
2021-01-11,30162.594229301165,692746.46,722909.0542293012,5
2021-01-12,30162.594229301165,711651.0,741813.5942293012,5
2021-01-13,177164.30220650116,555362.0,732526.3022065011,4
2021-01-14,177164.30220650116,531537.0,708701.3022065011,4
2021-01-15,177164.30220650116,537020.0,714184.3022065011,4
2021-01-18,40711.206554901175,680126.172,720837.3785549012,5
2021-01-19,40711.206554901175,660637.0,701348.2065549012,5
2021-01-20,40711.206554901175,688275.0,728986.2065549012,5
2021-01-21,40711.206554901175,713540.0,754251.2065549012,5
2021-01-22,40711.206554901175,734060.0,774771.2065549012,5
2021-01-25,43064.770659151174,736970.2615,780035.0321591512,5
2021-01-26,43064.770659151174,722031.0,765095.7706591511,5
2021-01-27,43064.770659151174,730679.0,773743.7706591511,5
2021-01-28,43064.770659151174,687911.0,730975.7706591511,5
2021-01-29,166195.54167555115,552233.0,718428.5416755511,4
2021-02-01,188241.64059725116,551737.129,739978.7695972511,4
2021-02-02,188241.64059725116,565142.0,753383.6405972511,4
2021-02-03,188241.64059725116,567480.0,755721.6405972511,4
2021-02-04,188241.64059725116,576676.0,764917.6405972511,4
2021-02-05,188241.64059725116,571850.0,760091.6405972511,4
2021-02-08,191849.93143620118,575778.3475,767628.2789362012,4
2021-02-09,191849.93143620118,594721.0,786570.9314362012,4
2021-02-10,191849.93143620118,610658.0,802507.9314362012,4
2021-02-18,191849.93143620118,604192.0,796041.9314362012,4
2021-02-19,191849.93143620118,585686.0,777535.9314362012,4
2021-02-22,181845.45747915123,567279.4275,749124.8849791512,4
2021-02-23,181845.45747915123,549707.0,731552.4574791512,4
2021-02-24,181845.45747915123,525899.0,707744.4574791512,4
2021-02-25,181845.45747915123,531981.0,713826.4574791512,4
2021-02-26,299352.54654315126,388332.0,687684.5465431513,3
2021-03-01,41066.858635601355,651761.223,692828.0816356014,5
2021-03-02,41066.858635601355,639980.0,681046.8586356014,5
2021-03-03,41066.858635601355,646432.0,687498.8586356014,5
2021-03-04,41066.858635601355,596657.0,637723.8586356014,5
2021-03-05,41066.858635601355,585079.0,626145.8586356014,5
2021-03-08,30686.426026501445,559467.153,590153.5790265015,5
2021-03-09,143291.89352730144,439044.0,582335.8935273015,4
2021-03-10,143291.89352730144,436201.0,579492.8935273015,4
2021-03-11,143291.89352730144,459614.0,602905.8935273015,4
2021-03-12,143291.89352730144,461252.0,604543.8935273015,4
2021-03-15,36583.886532001474,569579.5135,606163.4000320014,5
2021-03-16,36583.886532001474,574180.0,610763.8865320014,5
2021-03-17,36583.886532001474,568006.0,604589.8865320014,5
2021-03-18,36583.886532001474,568987.0,605570.8865320014,5
2021-03-19,36583.886532001474,553121.0,589704.8865320014,5
2021-03-22,33013.81858125147,554789.8715,587803.6900812514,5
2021-03-23,33013.81858125147,543137.0,576150.8185812514,5
2021-03-24,130129.44287805146,424915.0,555044.4428780514,4
2021-03-25,130129.44287805146,427101.0,557230.4428780514,4
2021-03-26,130129.44287805146,434140.0,564269.4428780514,4
2021-03-29,150648.57794265146,424288.10699999996,574936.6849426514,4
2021-03-30,150648.57794265146,428129.0,578777.5779426515,4
2021-03-31,150648.57794265146,422845.0,573493.5779426515,4
2021-04-01,150648.57794265146,424298.0,574946.5779426515,4
2021-04-02,150648.57794265146,428619.0,579267.5779426515,4
2021-04-06,160241.97498735145,418293.90299999993,578535.8779873514,4
2021-04-07,160241.97498735145,409584.0,569825.9749873515,4
2021-04-08,160241.97498735145,410590.0,570831.9749873515,4
2021-04-09,160241.97498735145,404322.0,564563.9749873515,4
2021-04-12,160241.97498735145,404557.0,564798.9749873515,4
2021-04-13,330511.30828215147,236259.0705,566770.3787821515,2
2021-04-14,330511.30828215147,245731.0,576242.3082821515,2
2021-04-15,330511.30828215147,243751.0,574262.3082821515,2
2021-04-16,330511.30828215147,242899.0,573410.3082821515,2
2021-04-19,330511.30828215147,254821.0,585332.3082821515,2
2021-04-20,135744.54551080146,447691.50549999997,583436.0510108015,4
2021-04-21,135744.54551080146,446975.0,582719.5455108015,4
2021-04-22,135744.54551080146,448306.0,584050.5455108015,4
2021-04-23,135744.54551080146,452525.0,588269.5455108015,4
2021-04-26,135744.54551080146,438460.0,574204.5455108015,4
2021-04-27,124461.94908780148,447510.27599999995,571972.2250878015,4
2021-04-28,124461.94908780148,454300.0,578761.9490878015,4
2021-04-29,124461.94908780148,465934.0,590395.9490878015,4
2021-04-30,124461.94908780148,462291.0,586752.9490878015,4
2021-05-06,124461.94908780148,470909.0,595370.9490878015,4
2021-05-07,14341.906983001478,580508.0160000001,594849.9229830016,5
2021-05-10,14341.906983001478,590767.0,605108.9069830015,5
2021-05-11,14341.906983001478,578522.0,592863.9069830015,5
2021-05-12,14341.906983001478,580272.0,594613.9069830015,5
2021-05-13,14341.906983001478,562451.0,576792.9069830015,5
2021-05-14,15928.251393251478,567657.0995,583585.3508932515,5
2021-05-17,15928.251393251478,583776.0,599704.2513932515,5
2021-05-18,15928.251393251478,587564.0,603492.2513932515,5
2021-05-19,15928.251393251478,584511.0,600439.2513932515,5
2021-05-20,15928.251393251478,575981.0,591909.2513932515,5
2021-05-21,32268.371052051458,554809.426,587077.7970520514,5
2021-05-24,32268.371052051458,559191.0,591459.3710520514,5
2021-05-25,32268.371052051458,579022.0,611290.3710520514,5
2021-05-26,32268.371052051458,574000.0,606268.3710520514,5
2021-05-27,32268.371052051458,572027.0,604295.3710520514,5
2021-05-28,138071.9860234515,477120.194,615192.1800234516,4
2021-05-31,270241.99436025147,351232.0,621473.9943602515,3
2021-06-01,270241.99436025147,348290.0,618531.9943602515,3
2021-06-02,270241.99436025147,344644.0,614885.9943602515,3
2021-06-03,270241.99436025147,342620.0,612861.9943602515,3
2021-06-04,42372.62482440147,575027.4875,617400.1123244015,5
2021-06-07,42372.62482440147,565868.0,608240.6248244015,5
2021-06-08,42372.62482440147,556699.0,599071.6248244015,5
2021-06-09,42372.62482440147,561207.0,603579.6248244015,5
2021-06-10,42372.62482440147,569354.0,611726.6248244015,5
2021-06-11,43921.75802070154,573133.975,617055.7330207016,5
2021-06-15,43921.75802070154,568358.0,612279.7580207016,5
2021-06-16,43921.75802070154,541802.0,585723.7580207016,5
2021-06-17,43921.75802070154,555024.0,598945.7580207016,5
2021-06-18,43921.75802070154,563217.0,607138.7580207016,5
2021-06-21,33010.67883180153,574599.9789999999,607610.6578318015,5
2021-06-22,33010.67883180153,575161.0,608171.6788318015,5
2021-06-23,33010.67883180153,589880.0,622890.6788318015,5
2021-06-24,33010.67883180153,601938.0,634948.6788318015,5
2021-06-25,33010.67883180153,613553.0,646563.6788318015,5
2021-06-28,29060.806983051538,623038.7185,652099.5254830515,5
2021-06-29,29060.806983051538,630001.0,659061.8069830516,5
2021-06-30,29060.806983051538,633228.0,662288.8069830516,5
2021-07-01,29060.806983051538,622894.0,651954.8069830516,5
2021-07-02,29060.806983051538,605290.0,634350.8069830516,5
2021-07-05,35346.48561260155,611227.6335,646574.1191126015,5
2021-07-06,35346.48561260155,614080.0,649426.4856126015,5
2021-07-07,35346.48561260155,634027.0,669373.4856126015,5
2021-07-08,35346.48561260155,643165.0,678511.4856126015,5
2021-07-09,35346.48561260155,643498.0,678844.4856126015,5
2021-07-12,26451.04261260155,666482.4235,692933.4661126016,5
2021-07-13,26451.04261260155,654055.0,680506.0426126015,5
2021-07-14,26451.04261260155,637732.0,664183.0426126015,5
2021-07-15,26451.04261260155,647858.0,674309.0426126015,5
2021-07-16,26451.04261260155,617612.0,644063.0426126015,5
2021-07-19,91048.13710020157,553567.0865,644615.2236002015,4
2021-07-20,91048.13710020157,549967.0,641015.1371002016,4
2021-07-21,91048.13710020157,562973.0,654021.1371002016,4
2021-07-22,91048.13710020157,564755.0,655803.1371002016,4
2021-07-23,91048.13710020157,557003.0,648051.1371002016,4
2021-07-26,216079.85268850156,417734.39099999995,633814.2436885015,3
2021-07-27,216079.85268850156,392213.0,608292.8526885016,3
2021-07-28,216079.85268850156,402180.0,618259.8526885016,3
2021-07-29,216079.85268850156,429152.0,645231.8526885016,3
2021-07-30,216079.85268850156,425459.0,641538.8526885016,3
2021-08-02,219472.42354500157,438181.724,657654.1475450016,3
2021-08-03,219472.42354500157,424182.0,643654.4235450015,3
2021-08-04,219472.42354500157,460585.0,680057.4235450015,3
2021-08-05,219472.42354500157,454754.0,674226.4235450015,3
2021-08-06,219472.42354500157,451157.0,670629.4235450015,3
2021-08-09,9981.589393501592,641070.5995,651052.1888935016,5
2021-08-10,9981.589393501592,637458.0,647439.5893935016,5
2021-08-11,9981.589393501592,640464.0,650445.5893935016,5
2021-08-12,9981.589393501592,644253.0,654234.5893935016,5
2021-08-13,9981.589393501592,628816.0,638797.5893935016,5
2021-08-16,20341.834869501618,603155.738,623497.5728695017,5
2021-08-17,20341.834869501618,598976.0,619317.8348695016,5
2021-08-18,20341.834869501618,598183.0,618524.8348695016,5
2021-08-19,20341.834869501618,595194.0,615535.8348695016,5
2021-08-20,20341.834869501618,583194.0,603535.8348695016,5
2021-08-23,12167.79511750165,606902.4519999999,619070.2471175016,5
2021-08-24,12167.79511750165,615570.0,627737.7951175016,5
2021-08-25,12167.79511750165,615366.0,627533.7951175016,5
2021-08-26,12167.79511750165,602797.0,614964.7951175016,5
2021-08-27,12167.79511750165,603300.0,615467.7951175016,5
2021-08-30,14147.419435801683,596760.9185,610908.3379358017,5
2021-08-31,14147.419435801683,595621.0,609768.4194358017,5
2021-09-01,114334.0474626017,486735.0,601069.0474626017,4
2021-09-02,114334.0474626017,492877.0,607211.0474626017,4
2021-09-03,114334.0474626017,482273.0,596607.0474626017,4
2021-09-06,19208.86705410169,601346.7320000001,620555.5990541017,5
2021-09-07,19208.86705410169,606466.0,625674.8670541017,5
2021-09-08,19208.86705410169,598973.0,618181.8670541017,5
2021-09-09,156552.1434629017,472723.0,629275.1434629017,4
2021-09-10,156552.1434629017,472470.0,629022.1434629017,4
2021-09-13,40816.85998250182,582720.9559999999,623537.8159825017,5
2021-09-14,40816.85998250182,568466.0,609282.8599825018,5
2021-09-15,40816.85998250182,559202.0,600018.8599825018,5
2021-09-16,40816.85998250182,547571.0,588387.8599825018,5
2021-09-17,143374.40275890182,439416.0,582790.4027589018,4
2021-09-22,47537.31187155182,537094.2605,584631.5723715518,5
2021-09-23,47537.31187155182,536506.0,584043.3118715518,5
2021-09-24,47537.31187155182,531176.0,578713.3118715518,5
2021-09-27,47537.31187155182,529103.0,576640.3118715518,5
2021-09-28,47537.31187155182,535088.0,582625.3118715518,5
2021-09-29,75618.46445865188,498990.37049999996,574608.8349586518,4
2021-09-30,75618.46445865188,497287.0,572905.4644586518,4
2021-10-08,75618.46445865188,499950.0,575568.4644586518,4
2021-10-11,75618.46445865188,509713.0,585331.4644586518,4
2021-10-12,75618.46445865188,502836.0,578454.4644586518,4
2021-10-13,30462.19408755195,545267.6045,575729.7985875519,5
2021-10-14,30462.19408755195,543464.0,573926.1940875519,5
2021-10-15,30462.19408755195,561795.0,592257.1940875519,5
2021-10-18,30462.19408755195,572567.0,603029.1940875519,5
2021-10-19,30462.19408755195,571735.0,602197.1940875519,5
2021-10-20,26092.252146051986,568312.193,594404.4451460519,5
2021-10-21,26092.252146051986,564656.0,590748.252146052,5
2021-10-22,26092.252146051986,573918.0,600010.252146052,5
2021-10-25,26092.252146051986,589068.0,615160.252146052,5
2021-10-26,26092.252146051986,586560.0,612652.252146052,5
2021-10-27,14808.953902352005,600032.951,614841.904902352,5
2021-10-28,14808.953902352005,589544.0,604352.953902352,5
2021-10-29,14808.953902352005,603466.0,618274.953902352,5
2021-11-01,14808.953902352005,601490.0,616298.953902352,5
2021-11-02,14808.953902352005,602542.0,617350.953902352,5
2021-11-03,8361.718141052028,595456.451,603818.169141052,5
2021-11-04,8361.718141052028,610520.0,618881.718141052,5
2021-11-05,8361.718141052028,600972.0,609333.718141052,5
2021-11-08,8361.718141052028,607805.0,616166.718141052,5
2021-11-09,8361.718141052028,612126.0,620487.718141052,5
2021-11-10,7045.956507752024,601965.999,609011.955507752,5
2021-11-11,7045.956507752024,609891.0,616936.9565077521,5
2021-11-12,7045.956507752024,604377.0,611422.9565077521,5
2021-11-15,7045.956507752024,596331.0,603376.9565077521,5
2021-11-16,7045.956507752024,595031.0,602076.9565077521,5
2021-11-17,11182.811544252025,592652.956,603835.767544252,5
2021-11-18,11182.811544252025,585157.0,596339.811544252,5
2021-11-19,11182.811544252025,596457.0,607639.811544252,5
2021-11-22,11182.811544252025,608996.0,620178.811544252,5
2021-11-23,11182.811544252025,604305.0,615487.811544252,5
2021-11-24,123138.12508465203,485078.0,608216.125084652,4
2021-11-25,123138.12508465203,476312.0,599450.125084652,4
2021-11-26,123138.12508465203,472490.0,595628.125084652,4
2021-11-29,123138.12508465203,480744.0,603882.125084652,4
2021-11-30,123138.12508465203,478920.0,602058.125084652,4
2021-12-01,112354.931986252,484056.064,596410.995986252,4
2021-12-02,112354.931986252,491151.0,603505.931986252,4
2021-12-03,112354.931986252,505310.0,617664.931986252,4
2021-12-06,112354.931986252,494210.0,606564.931986252,4
2021-12-07,112354.931986252,485102.0,597456.931986252,4
2021-12-08,129651.44788710198,473235.3475,602886.7953871019,4
2021-12-09,129651.44788710198,480264.0,609915.447887102,4
2021-12-10,129651.44788710198,481379.0,611030.447887102,4
2021-12-13,129651.44788710198,490396.0,620047.447887102,4
