time,symbol,side,price,shares,amount,fee,tax,note
2026-05-02 01:54:31,600276,SELL,44.7776,1100,49255.36,14.776608,24.62768,ml_rebalance
2026-05-02 01:54:31,601088,SELL,5.567215000000001,9000,50104.935000000005,15.0314805,25.052467500000002,ml_rebalance
2026-05-02 01:54:31,000858,SELL,97.51122000000001,400,39004.488000000005,11.7013464,19.502244000000005,ml_rebalance
2026-05-02 01:54:31,600030,BUY,18.64932,2500,46623.299999999996,13.986989999999997,0.0,ml_rebalance
2026-05-02 01:54:31,600887,BUY,25.73286,1800,46319.148,13.8957444,0.0,ml_rebalance
2026-05-02 01:54:31,300750,BUY,19.489739999999998,2400,46775.376,14.032612799999997,0.0,ml_rebalance
2026-05-02 01:54:31,600309,SELL,33.823080000000004,1500,50734.62000000001,15.220386000000001,25.367310000000007,ml_rebalance
2026-05-02 01:54:31,002594,SELL,16.29185,3200,52133.92,15.640175999999999,26.066959999999998,ml_rebalance
2026-05-02 01:54:31,600887,SELL,25.797095,1800,46434.771,13.930431299999999,23.217385500000002,ml_rebalance
2026-05-02 01:54:31,300750,SELL,21.859065,2400,52461.756,15.738526799999999,26.230878,ml_rebalance
2026-05-02 01:54:31,601088,BUY,5.472734999999999,9200,50349.162,15.104748599999997,0.0,ml_rebalance
2026-05-02 01:54:31,601899,BUY,2.111055,24000,50665.32,15.199595999999998,0.0,ml_rebalance
2026-05-02 01:54:31,600030,BUY,18.82941,100,1882.941,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,601318,BUY,75.19757999999999,600,45118.547999999995,13.535564399999997,0.0,ml_rebalance
2026-05-02 01:54:31,600276,BUY,45.38267999999999,1100,49920.94799999999,14.976284399999996,0.0,ml_rebalance
2026-05-02 01:54:31,601088,SELL,4.967515,9200,45701.138,13.710341399999999,22.850569,ml_rebalance
2026-05-02 01:54:31,601899,SELL,2.108945,24000,50614.67999999999,15.184403999999997,25.307339999999996,ml_rebalance
2026-05-02 01:54:31,601318,SELL,71.054455,600,42632.673,12.7898019,21.316336500000002,ml_rebalance
2026-05-02 01:54:31,600276,SELL,44.79759,1100,49277.349,14.783204699999999,24.6386745,ml_rebalance
2026-05-02 01:54:31,002475,BUY,15.127559999999999,3200,48408.191999999995,14.522457599999997,0.0,ml_rebalance
2026-05-02 01:54:31,002594,BUY,15.297644999999997,3100,47422.699499999995,14.226809849999997,0.0,ml_rebalance
2026-05-02 01:54:31,300750,BUY,21.120555,2300,48577.2765,14.573182949999998,0.0,ml_rebalance
2026-05-02 01:54:31,600030,BUY,17.66883,100,1766.883,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,000333,BUY,38.4192,1200,46103.03999999999,13.830911999999996,0.0,ml_rebalance
2026-05-02 01:54:31,002475,SELL,15.042475000000001,3200,48135.920000000006,14.440776,24.067960000000003,ml_rebalance
2026-05-02 01:54:31,002594,BUY,14.157074999999999,100,1415.7075,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,600276,BUY,45.4227,1000,45422.7,13.626809999999997,0.0,ml_rebalance
2026-05-02 01:54:31,300750,BUY,19.249619999999997,100,1924.9619999999998,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,300750,SELL,19.950020000000002,2400,47880.048,14.3640144,23.940024,ml_rebalance
2026-05-02 01:54:31,000333,BUY,35.987984999999995,100,3598.7984999999994,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,601012,BUY,11.375684999999999,4100,46640.3085,13.992092549999999,0.0,ml_rebalance
2026-05-02 01:54:31,002594,BUY,14.18709,100,1418.709,5.0,0.0,ml_rebalance
2026-05-02 01:54:31,600030,SELL,18.460765,2700,49844.0655,14.953219649999998,24.92203275,ml_rebalance
